Text,Date,Sentiment,Company
Buy or sell: Vaishali Parekh recommends three stocks to buy today — 12th May,2023-05-12,1,vaishali
"Global markets update: S&P 500, Dow Jones drop; Nasdaq gains",2023-05-12,2,
BSE net profit rises 24% in March quarter,2023-05-11,1,bse
This FII picks up stake in Jhunjhunwala-owned gaming stock via bulk deal,2023-05-12,2,
"Biden nominates Jefferson as Fed Vice Chair, Kugler to Fed Board",2023-05-12,0,
Sebi cancels registration of Bharat Bhushan Finance and Commodity Brokers in NSEL case,2023-05-12,0,bharat
"Infosys, HUL among top April additions by MFs; Mankind Pharma steals the show as preferred pick",2023-05-12,1,
"Sensex ends 123 pts higher on gains in financials; Nifty above 18,300",2023-05-12,1,
"Sensex rises 123 pts on gains in financials; Nifty above 18,300",2023-05-12,1,
Adani-Hindenburg probe: SC grants SEBI a 3-month extension,2023-05-12,0,
South Indian Bank shares jump 11% on strong Q4 earnings,2023-05-12,1,south
"MSCI Rejig: 14 stocks including Fusion Micro, IRCON Intl enter Global Smallcap index; 9 exit",2023-05-12,0,ircon
"Intellect Design shares surge over 12% as FY23 revenue crosses Rs 2,000 crore mark",2023-05-12,1,intellect
Chart Check: A breakout above 50-SMA on weekly charts makes this specialty chemical stock an attractive buy,2023-05-12,0,
Investing in direct equity vs equity funds: Key differences,2023-05-12,0,
"Zensar Tech shares soar 10%, hit 52-week high after better-than-expected Q4 show",2023-05-12,1,zensar
Nearly $1 billion outflow! MSCI reduces weights of these 15 Nifty stocks,2023-05-12,2,
Weekly Top Picks: These stocks scored 10 on 10 on Stock Reports Plus,2023-05-12,0,
Golden Crossovers: Paytm among 8 stocks signalling further bullishness,2023-05-12,1,golden
"At multi-year highs: Siemens, ABB India among 5 stocks that gave 5-year breakouts",2023-05-12,1,abb
Chemically yours: 4 speciality chemical stocks from mid & smallcap space with upside potential of up to 21 %,2023-05-12,1,speciality
Court probe of Adani short-seller saga tests India’s institutions,2023-05-12,0,adani
"Hot Stocks: Brokerages on ONGC, Godrej Consumer, M&M, Eicher Motors and UltraTech Cement",2023-05-12,1,godrej
"Adani Transmission, Adani Total shares tank 5% on ouster from MSCI Global Standard Index",2023-05-12,2,adani
"Fundamental Radar: Supreme Industries is a top pick in Plastic Piping sector, explains Ronald Siyoni of Sharekhan",2023-05-12,1,supreme
"Sensex loses over 150 points, Nifty tests 18,250; Adani Transmission falls 5%",2023-05-12,2,adani
"Sensex falls 300 points, Nifty near 18,200 on weak global cues",2023-05-12,2,
YES Bank among 8 private bank stocks with high NPAs in Q4,2023-05-12,1,yes
"LTIM, HUL, Asian Paints among 9 stocks that rose above their 200 DMAs",2023-05-12,1,
Stocks to buy today: 8 short-term trading ideas by experts for 12 May 2023,2023-05-12,1,
"Stocks in focus: Adani Ent, Asian Paints and more",2023-05-12,1,adani
"Buy or Sell: Stock ideas by experts for May 12, 2023",2023-05-12,2,
Two stocks with widely different potential increase of 4% and 11%,2023-05-12,2,
Realtor aims for the sky as options open in petroleum subsidiary,2023-05-12,1,
2 Adani Group stocks to exit from MSCI Global Standard Index,2023-05-12,2,adani
"Asian shares tentative on global growth concerns, Japan surges",2023-05-12,1,
SoftBank shares fall 5% after annual loss,2023-05-12,2,
"BSE, NSE to remove 3 Adani Group stocks from ASM framework on Monday",2023-05-12,0,adani
"In a first, Sebi mulls rules for fractional ownership in real estate",2023-05-12,0,
Novelis' disappointing Q4 suggests near-term weakness for Hindalco stock,2023-05-12,1,hindalco
Sebi cancels Bharat Bhushan Finance and Commodity Brokers registration,2023-05-12,0,bharat
"More hits than misses spur most upgrades in six quarters, shows data",2023-05-12,1,
"Adani-Hindenburg: May grant Sebi a three-month extension for probe, says SC",2023-05-12,0,
"Sensex up 123 pts, Nifty holds 18,300 ahead of CPI data; banks lend support",2023-05-12,1,
"European shares rise after Asia drops over US banks, China growth worries",2023-05-12,2,
Caplin Point rises 10% after arm gets USFDA nod for anti-inflammatory drug,2023-05-12,1,caplin
Cera Sanitaryware zooms 8% as company logs highest-ever sales revenue in Q4,2023-05-12,1,cera
Pricing regulator sets mechanism to fix prices of off-patent drugs,2023-05-12,1,
Siemens hits record high; up 3% on posting 39% jump in Q4 net,2023-05-12,1,siemens
Mankind Pharma shares bounce back 6% as co clarifies on I-T raid,2023-05-12,2,
Zensar Technologies soars 10% to hit 52-week high on strong Q4 results,2023-05-12,1,zensar
"Zee Ent, UPL: 5 Nifty 500 stocks flash bearish signals, may fall up to 15%",2023-05-12,2,zee
"Intellect Design Arena hits Rs 2,000-cr revenue mark in FY23; stock up 12%",2023-05-12,1,intellect
South Indian Bank jumps 12% after it clocks robust March quarter results,2023-05-12,1,south
"MSCI rejig impact: Adani Total Gas, Adani Transmission dip 5%; Max soars 6%",2023-05-12,2,adani
Carlyle Group weighing entry into private credit market in India,2023-05-12,2,
Eicher Motors soars 7% in a weak market on solid Q4 perforance,2023-05-12,1,eicher
Bitcoin sinks to lowest since March after falling for a second straight day,2023-05-12,2,
"Stocks to Watch on May 12: Adani Total, RIL, TaMo, ONGC, Vedanta, Mankind",2023-05-12,1,adani
MSCI drops Adani Transmission and Adani Total Gas from India index,2023-05-12,2,adani
  MC Interview | Why this investment strategist feels emerging market returns look attractive to FIIs,2023-05-13,1,
  SEBI to regulate platforms offering fractional ownership of real estate assets,2023-05-13,0,
"  Market posts smart gains, more than 50 small-caps fetch double-digit returns",2023-05-13,1,
"  Market rises 1% amid volatility supported by foreign institutions, rupee declines",2023-05-13,1,
  Options Volume Put Call Ratio; a quick glimpse at market bias: Shubham Agarwal,2023-05-13,0,quick
  Indexes slip with tech-related shares; consumer sentiment drops,2023-05-13,2,
"DMart Q4 results: Net profit up 8.3% to ₹505.21 cr, revenue up 21%",2023-05-13,1,dmart
Insider Buying Alert: Examining Promoter Holding Changes in these 6 Stocks,2023-05-13,1,
"Adani Transmission board approved fund raise worth not exceeding ₹8,500 crore",2023-05-13,2,adani
Sonata Q4 results: Net profit down 3.3% at ₹113.8 crore. Revenue dips 15.4%,2023-05-13,2,sonata
DMart to Navin Fluorine — these companies to announce Q4 results today,2023-05-13,1,navin
"Amid uncertainties, investors must focus on smallcaps for gains",2023-05-13,1,
DLF to launch projects worth nearly Rs 20K cr this fiscal; targets sale bookings of Rs 12K cr,2023-05-13,1,dlf
"Little progress has been made in curbing too high inflation, Fed's Jefferson says",2023-05-13,1,
Here’s how to defend your portfolio from losses in bad times,2023-05-13,0,
Learn With ETMarkets: Demystifying ‘option writing’ & ‘option buying’,2023-05-13,1,
How Sebi's new rules can impact the future of discount broking in India,2023-05-13,0,future
"Adani Transmission board approves raising Rs 8,500 cr via QIP",2023-05-13,1,adani
"Adani Enterprises, Transmission to raise funds totalling Rs 21,000 crore via QIP",2023-05-13,0,adani
Weekly Top Picks: 4 stocks with score improvement & upside potential of up to 24%,2023-05-13,1,
The decoupling propensity of India amid global uncertainty,2023-05-13,1,
"Wealth churner! Multibagger BSE200 stock turns Rs 10,000 to Rs 8 lakh in just 10 years",2023-05-13,2,just
SEBI to regulate platforms offering fractional ownership of real estate assets,2023-05-13,0,
Elections & Infrastructure: 4 construction & contract companies with ‘strong buy’ and ‘buy’ rating can rise up to 44%,2023-05-13,1,
Understanding surrender value and its implications on life insurance policies,2023-05-13,2,
New stock picks of top 10 mutual funds in April,2023-05-13,0,
RBI asks banks to ensure complete move away from LIBOR by July,2023-05-13,0,
"Adani Transmission, Adani Total Gas, Adani Green to exit ASM framework on Monday",2023-05-13,1,adani
Byju's raises debt of Rs2K cr linked to future Aakash IPO,2023-05-13,0,aakash
"Sensex gains 123.38 points, finishes over 62K, highest since December",2023-05-13,1,
Karvy Stock Broking case: Sebi fines Rs 1.9 crore on 4 ex-officials,2023-05-13,0,
  Sebi moots regulatory framework for fractional ownership platforms offering real estate,2023-05-14,0,
"  PVR Inox, Tata Motors, Hero MotoCorp | Top stocks to watch on May 15",2023-05-14,1,hero
  ABB India makes rapid strides to new highs but analysts see little room for fresh rally,2023-05-14,1,abb
  Daily Voice | This research head sees smallcap as a good space to invest in,2023-05-14,1,
"  Commodity investors await FOMC deliberations, Powell on policy guidance",2023-05-14,1,
"After rallying over 1800% in 5 years, multibagger stock Gujarat Themis Biosyn declares 1:5 stock split",2023-05-14,2,themis
"Honda India Power declares ₹16.50 per share dividend, Q4 PAT slides 62% YoY",2023-05-14,1,honda
"Ashish Kacholia portfolio: Ami Organics posts net profit growth of 27% in Q4, EBITDA up 58%, Board declares dividend",2023-05-14,0,ami
Sonata Software announces final dividend of 875% for FY23,2023-05-14,0,sonata
Upcoming Q4 results: From SBI to IOCL here are the Q4 earnings to watch this week,2023-05-14,1,sbi
"Inflation, Q4 results, among key triggers for Dalal Street in coming week",2023-05-14,0,
"Stocks to turn ex-dividend: HDFC Bank, Tata Consumer, others: Check list here",2023-05-14,0,hdfc
IndiGo to announce Q4FY23 results on May 18,2023-05-14,1,indigo
Adani Group shares to be in focus on Monday; Check out why,2023-05-14,1,adani
"Stock Radar: Buy Varun Beverages for a potential target of Rs 1650, says Shivangi Sarda",2023-05-14,1,varun
Ahead of Market: 10 things that will decide stock action on Monday,2023-05-14,1,action
"Market trading guide: M&M, Elecon among 4 stock recommendations for Monday",2023-05-14,1,elecon
Churn and earn: Challenging conventional wisdom on portfolio turnover,2023-05-14,0,
"Q4 results this week: ITC, SBI, Zomato, IndiGo, Indian Oil, Airtel and others",2023-05-14,1,airtel
​Mutual funds added these 6 mid and smallcap stocks for 3 consecutive quarters​,2023-05-14,0,
"Nifty Bank F&O Strategy: Move above 43,800 may create short covering",2023-05-14,1,
​3 stocks that signal bearish reversal on candlestick screener,2023-05-14,1,
Why multi asset mutual funds can be an attractive proposition for uncertain times,2023-05-14,0,
Combining dividend yield & probability of capital gains for income generation,2023-05-14,0,
On a path to recovery: 4 small pharma stocks with an upside potential of up to 27%,2023-05-14,2,
"Mcap of 8 of top 10 valued firms soars Rs 1.26 lakh cr; Reliance, Hindustan Unilever shines",2023-05-14,1,hindustan
Learn With ETMarkets: Options Demystified 101 - Power of options,2023-05-14,0,
Gold may come under pressure next week; crucial support at $2000,2023-05-14,1,
5 private sector banks with strong ROE for long term wealth creation,2023-05-14,1,
Nifty inching closer towards record high. Watch out for these 7 factors this week,2023-05-14,1,
Dos and don’ts for mothers starting on their financial journey,2023-05-14,0,
Mothers Day: 8 tips for new moms to manage financial stability,2023-05-14,0,tips
"Adani eyes Rs 21,000 crore from stake sale in two group firms",2023-05-14,2,adani
"US default probability low, but may impact Indian markets: Analysts",2023-05-14,2,
Sebi proposes delisting mechanism for non-convertible debt securities,2023-05-14,0,
Sebi moots norms for fractional ownership platforms offering real estate,2023-05-14,0,
"M-cap of 8 of top 10 valued firms soars Rs 1.26 trn; Reliance, HUL shine",2023-05-14,1,
"Global trends, WPI inflation to drive domestic markets this week: Analysts",2023-05-14,1,
Missed opportunity: India far behind in race for electronics exports to US,2023-05-14,1,electronics
"MF's NFO collection drops 42% to Rs 62,342 cr in FY23; AMCs float 12 NFOs",2023-05-14,2,
"Gold price rises Rs 110 to Rs 61,800; silver falls Rs 200 to Rs 74,800",2023-05-14,2,silver
"  NSE Q4 profit up 31% at Rs 2,067 crore, board recommends dividend of Rs 80 per share",2023-05-15,0,
"  Equity markets and the intersection of crude oil, forex and interest rates",2023-05-15,0,
"  Technical View | Nifty likely to hit 18,500 soon, Bank Nifty sees record closing high",2023-05-15,1,
"  Jefferies upgrades Navin Fluorine to 'buy', sees 19% upside potential; here's why",2023-05-15,1,navin
  Gainers & Losers: 10 stocks that moved the most on May 15,2023-05-15,2,
"  Taking Stock: Market at 5-month high with Nifty around 18,400; Sensex gains 318 points",2023-05-15,1,
  Vascon Engineers rallies 7% after robust growth in quarterly earnings,2023-05-15,1,engineers
"  LIVE: Nifty conquers 18,400; DLF, Tata Motors & DMart in focus | Closing Bell",2023-05-15,1,dmart
  Moneycontrol Pro Panorama | Karnataka verdict: Jumping to the wrong conclusions,2023-05-15,0,
  Real estate stocks come to party on DLF's stellar numbers; Nifty Realty zooms 4%,2023-05-15,1,party
  Tube Investments of India shares fall 4% despite healthy earnings growth in March quarter,2023-05-15,2,tube
  Ethos Watches crashes as investors book profit after stellar Q4 show,2023-05-15,1,ethos
  Startups-IAMAI row: Regulations necessary to promote competition and give consumers choice,2023-05-15,2,choice
"  SC refuses to entertain plea on cleaning of rivers Ganga, Yamuna",2023-05-15,1,
  Neogen Chem plunges 5% on disappointing quarterly performance,2023-05-15,2,neogen
  F&O Manual: Bulls carry on with their momentum; realty stocks in limelight,2023-05-15,1,
  Oaktree’s Howard Marks warns of crunch time for private credit,2023-05-15,0,
  Max Financial Services drops 2% post disappointing Q4 results; net profit plunges 64%,2023-05-15,2,max
  We are too small to be seen as competitor in F&O segment: BSE MD & CEO,2023-05-15,1,bse
  Colgate Palmolive shares up most in 8 months despite fall in Q4 net profit,2023-05-15,2,colgate
  Manappuram Finance rallies 3% post robust Q4 results,2023-05-15,1,manappuram
  Rainbow Children's Medicare surges 4% on stellar quarterly show,2023-05-15,1,rainbow
"  Live: BSE MD & CEO Sundararaman Ramamurthy exclusive on Sensex, Bankex F&O relaunch",2023-05-15,2,bse
"  Avenue Supermarts falls on Q4 margin decline, slow recovery in merchandise sales",2023-05-15,2,avenue
  Top 10 trading ideas for next 3-4 weeks as Nifty may scale higher despite consolidation,2023-05-15,1,
  BSE takes fresh stab at reviving F&O segment with weekly options,2023-05-15,1,bse
  DLF climbs to 52-week high as Q4 net profit jumps​ 40%; brokerages remain upbeat,2023-05-15,1,dlf
"  In The Money | Crucial practical concepts—stop loss, margin and liquidity",2023-05-15,2,
"  Tata Motors turns profitable: Street bets on JLR's ambitious targets, debt reduction",2023-05-15,1,tata
"  Daily Voice | Opportune time to go overweight on consumption segment given bottoming out of commodity prices, says this investment advisor",2023-05-15,0,
"  Closing Bell: Nifty ends around 18,400, Sensex gains 318 pts; realty index up 4%",2023-05-15,1,
"  Interview | Nifty CPSE may see 12% returns in coming weeks while Auto index eyes 15,000, says this technical chartist",2023-05-15,1,
"  Buzzing Stocks: Tata Motors, D-Mart, Hero MotoCorp, DLF and others in news today",2023-05-15,1,hero
"  Trade Spotlight | Your game plan for Kajaria Ceramics, Chalet Hotels, Intellect Design Arena today",2023-05-15,1,intellect
"  Hot Stocks | Bet on Jubilant Pharmova, Engineers India, Container Corp for short term",2023-05-15,1,container
"  Asian shares braced for China data, Fed speakers",2023-05-15,1,
  Cash Market | KRBL breaks out on good volumes,2023-05-15,0,krbl
