,Text,Date,Sentiment
1016,"NTPC, IEX, JSW Energy, Tata Pwr: Jefferies' top recommendations on power stocks",2023-01-12 08:28:00,1
1017,Wall Street���s missing ingredient: Debt offerings,2023-01-11 19:55:00,0
1018,"Nifty, Sensex close flat as investors await India Inc earnings, US inflation",2023-01-11 16:36:00,0
1019,"KFin Technologies shares dip after flat debut. Buy, sell or hold?",2022-12-29 11:07:00,-1
1020,"Penny stock sets record date for 127:100 rights issue, down 76% from 1-year high",2022-12-28 22:37:00,-1
1021,Wall Street slides as economic data aggravates concern over Fed rate hike,2022-12-22 21:49:00,0
1022,Buy and sell: 4 sugar stocks dip on bulk deals; 3 of them are multibaggers,2022-12-21 22:39:00,-1
1023,"Foreign investors buy Indian equities in December first half, despite stock slip",2022-12-21 20:15:00,1
1024,Asia stocks set to open lower on hawkish policy,2022-12-16 06:05:00,-1
1025,"Uniparts India share price dips further after muted listing. Buy, sell, hold?",2022-12-12 11:43:00,-1
1026,SoftBank to cut stake in PolicyBazaar by half,2022-12-02 06:38:00,-1
1027,"EV company posted highest ever monthly sales record of 116%, scrip rises 3%",2022-12-01 22:50:00,1
1028,Credit Suisse shares on worst run since 1989 as losses deepen,2022-12-01 20:40:00,-1
1029,Credit Suisse rights sell-off spells worst year for its shares,2022-11-29 20:59:00,-1
1030,"Sensex falls 450 pts as metal, energy stocks witness selling; Hindalco down 4%",2022-04-12 10:42:00,-1
1031,Global markets are falling again with echoes of rate-spurred 2018 rout,2022-04-12 05:51:00,-1
1032,Tech stocks poised to slip as bond yields climb,2022-04-11 17:55:00,-1
1033,"HDFC Securities bullish on this multibagger infra stock, sees upside in 3 months",2022-04-11 16:20:00,0
1034,Rakesh Jhunjhunwala portfolio stock up 24% in a mth. Anand Rathi sees more gain,2022-04-11 15:34:00,1
1035,Rakesh Jhunjhunwala books profit in auto stock that tumbled 15% this year,2022-04-11 07:54:00,0
1036,Rakesh Jhunjhunwala's portfolio dips by over  ���900 crore so far in Apr,2022-04-10 17:17:00,0
1037,Sebi levies  ���35 lakh fine on 7 entities over non-genuine trades,2022-04-08 22:12:00,0
1038,Govt notifies new drone rules: These stocks should be on your radar,2021-08-27 11:54:00,0
1039,"RBI policy decision won't shock the markets, assures Governor Das",2021-08-27 09:17:00,0
1040,Sensex ends 300 points lower; Tata Steel and JSW Steel slump 8%,2021-08-20 16:33:00,-1
1041,CarTrade shares GMP dips ahead of listing,2021-08-18 09:02:00,-1
1042,"Markets likely to be cautious; HDFC Bank, SBI Cards, SpiceJet in focus",2021-08-18 08:18:00,0
1043,"Vijay Kedia stock dips 16% in one month. 'Opportunity to buy', say experts",2021-08-16 14:22:00,-1
1044,Rakesh Jhunjhunwala-owned pharma stock falls 7% post Q1 results,2021-08-11 12:54:00,-1
1045,Rupee falls to 2-week low vs USD; Nifty edges higher but smallcap stocks bleed,2021-08-10 16:52:00,-1
1046,"Rupee falls against US dollar, euro",2021-08-10 15:25:00,-1
1047,"Nifty 50 Index to fall to 15,500 by June 2022: Report",2021-08-09 08:48:00,-1
1048,"Nestle shares fall 4% on Q4 results. Should you buy, sell or hold?",2023-02-17 12:05:00,-1
1049,ECB chief economist sees small impact from bond unwind,2023-02-16 21:18:00,0
1050,ECB faces new communication challenge as inflation falls,2023-02-16 21:06:00,0
1051,"Capacity ramp-up, improving realisation augur well for NMDC",2023-02-17 06:24:00,1
1052,"Gangwal family sells another 4% stake in InterGlobe Aviation for Rs 2,944 cr",2023-02-16 20:26:00,-1
1053,"Sebi mandates brokers, depositories to maintain websites",2023-02-16 20:05:00,0
1054,Fed's Mester says more rate hikes needed to combat inflation,2023-02-16 19:32:00,0
1055,"BNP Paribas expects pressure on foreign flows, positive on banks",2023-02-15 14:00:00,-1
1056,Move beyond ACC & Ambuja as these 11 smallcap cement stocks can rally up to 55%,2023-02-15 13:50:00,1
1057,Bharat Forge shares fall more than 4% after Q3 results,2023-02-15 13:24:00,-1
1058,Mom-and-pop investors keep faith in India despite Adani rout,2023-02-15 13:25:00,0
1059,ITC trades ex-dividend today; stock falls 2%,2023-02-15 12:42:00,-1
1060,"Adani Power hits lower circuit for 5th straight day, stock falls 23% in 5 days",2023-02-15 11:44:00,-1
1061,"Sensex falls 200 points, Nifty below 17,900 on Fed rate hike worries",2023-02-15 09:53:00,-1
1062,"Sensex plunges over 175 pts, Nifty below 17,900; Torrent Power rallies 7%",2023-02-15 09:51:00,-1
1063,An electrical major may be getting ready for a comeback,2023-02-15 08:47:00,0
1064,"SEBI okay with regulated short selling, probing Hindenburg allegations against Adani",2023-02-14 17:26:00,0
1065,Technical pick: Reliance Industries can rally up to 9% from current levels,2023-02-14 16:27:00,1
1066,Rupee falls 12 paise to close at 82.82 against US dollar,2023-02-14 16:14:00,-1
1067,Gautam Adani after Rs 10 lakh crore stock crash: Current market volatility temporary,2023-02-14 15:33:00,-1
1068,RBI joins other central banks to dislodge market complacency,2023-02-14 14:35:00,0
1069,SpiceJet shares fall 4% after Supreme Court directs airline to pay Rs 270 cr to Kalanithi Maran,2023-02-14 14:39:00,-1
1070,Adani Enterprises Q3 profit at Rs 820 crore vs year-ago loss of Rs 12 cr,2023-02-14 14:55:00,-1
1071,"Adani stocks: Investors lose Rs 30,000 crore today despite assurances to shareholders",2023-02-14 11:56:00,-1
1072,"Analysts bearish on 'expensive' Lupin after Q3 disappoints, stock falls 9%",2023-02-14 06:22:00,-1
1073,Adani reaches out to Abu Dhabi Inc for capital infusion,2023-02-14 06:07:00,-1
1074,Sebi's enquiring into Hindenburg allegations,2023-02-14 05:57:00,0
1075,Adani stocks extend losing run,2023-02-14 05:52:00,-1
1076,"Delhivery shares decline 6% as Q3 loss widens. Should you buy, sell or hold?",2023-02-13 12:55:00,-1
1077,"Zomato shares fall 4% post Q3 results. Should you buy, sell or hold?",2023-02-13 10:39:00,-1
1078,"Nasdaq falls as Treasury yields rise, Lyft plunges",2023-02-11 11:49:00,-1
1079,Adanis hire NY law firm to fight case against Hindenburg report,2023-02-11 09:32:00,0
1080,"MSCI adds BoB, CG Power in rejigged India Index",2023-02-11 09:25:00,0
1081,"Sensex falls 123 pts dragged by RIL, IT stocks; Nifty below 17,900",2023-02-10 16:06:00,-1
1082,Paytm stock tumbles over 8% amid block deal,2023-02-10 11:42:00,-1
1083,"Zomato stock plunges over 7% as Q3 loss widens. Should you buy, sell or hold?",2023-02-10 12:20:00,-1
1084,"Hot Stocks: Brokerages on Zomato, Hindalco and Voltas post Q3 results",2023-02-10 11:26:00,0
1085,"Sensex sheds 100 pts, Nifty near 17,850; Adani Enterprises tanks 10%, Zomato 5%",2023-02-10 10:10:00,1
1086,Adani stocks survive MSCI expulsion but lose up to 5%,2023-02-10 10:23:00,-1
1087,"MSCI India index includes BoB, CG Power, cuts select Adani companies' free-float designations",2023-02-10 08:51:00,0
1088,Adani stocks slip again as MSCI weighs free-float tag,2023-02-10 06:51:00,-1
1089,"Adani Fallout: Sebi mulls review of norms for cos with high-value debt, related party transactions",2023-02-08 20:16:00,-1
1090,Zomato stock jumps over 8% ahead of Q3 results on Thursday,2023-02-08 12:43:00,0
1091,"Bharti Airtel shares fall even after Q3 profit rises 92% YoY. Should you buy, sell or hold?",2023-02-08 11:50:00,-1
1092,Adani stocks rally up to 13% on Day 2 of rebound,2023-02-08 11:46:00,1
1093,3 largecap stocks with a dividend yield of over 9%,2023-02-08 11:41:00,0
1094,Foreign travellers can use UPI platform,2023-02-09 06:09:00,0
1095,Investors budget for growth as markets feed on February 1 hopes,2023-01-23 00:00:00,1
1096,"NSE, ex-chiefs Ramkrishna, Narain get SAT relief in colocation case",2023-01-23 00:00:00,0
1097,Adani Enterprises shares stable: Will arbitrage strategies work?,2023-01-20 00:00:00,-1
1098,"Sensex snaps two-day rally amid global weakness, falls 187 points",2023-01-19 00:00:00,-1
1099,"Rs 20,000-cr Adani Enterprises FPO opens on Jan 27: Should you subscribe?",2023-01-19 00:00:00,1
1100,"Rs 20,000-crore FPO to increase retail participation in Adani Enterprises",2023-01-19 00:00:00,1
1101,"Asian Paints Q3 results: Net profit rises 5.6% to Rs 1,072.7 crore",2023-01-19 00:00:00,1
1102,"Sebi probes investments between Nippon Mutual Fund, YES Bank: Report",2023-01-19 00:00:00,0
1103,These 2 recently listed stocks have zoomed up to 44% from December lows,2023-01-19 00:00:00,1
1104,"Barring OMCs, Paint & Tyre stocks may see adverse impact if Brent tops $88",2023-01-19 00:00:00,1
1105,"Regulator Sebi brings OFS framework 2.0, allows exit to non-promoters",2023-01-10 00:00:00,0
1106,"TCS Q3: Weak deal wins, negative headcount signal slowdown, say analysts",2023-01-10 00:00:00,0
1107,Sebi clarifies on mode of payment for settlement of trades on RFQ platform,2023-01-09 00:00:00,0
1108,Sebi to extend trading hours in case of outage at stock exchanges,2023-01-09 00:00:00,0
1109,"Municipal bond fund-raising trebles in 5 years; over Rs 6,000 cr mopped up",2023-01-09 00:00:00,1
1110,Sebi bans 4 entities from market for unauthorised advisory services,2023-01-03 00:00:00,-1
1111,Norway's Norges Bank buys MCX shares worth Rs 50 cr in open market,2023-01-03 00:00:00,1
1112,India's cement industry continues to present a puzzle to investors,2023-01-03 00:00:00,-1
1113,Sebi issues demand notice to Singh brothers in fund diversion case,2023-01-03 00:00:00,0
1114,200-DMA of BSE 500 companies rises but gains may not be broad-based,2023-01-03 00:00:00,1
1115,"Debt assets power PMS growth amid equity dip, accounts for 80% of assets",2023-01-03 00:00:00,-1
1116,Swan Energy hits lifetime high after NCLT nod to acquire Reliance Naval,2023-01-03 00:00:00,1
1117,Rama Steel hits new high after it clocks highest-ever sales volume in Q3,2023-01-03 00:00:00,1
1118,Pharma firms with India focus preferred as US market concerns grow,2023-01-03 00:00:00,1
1119,"Life insurance stocks in focus; LIC, HDFC, SBI, ICICI Pru gain up to 5%",2023-01-03 00:00:00,1
1120,"TaMo, Maruti Suzuki: Auto stocks in tight spot amid diverse December sales",2023-01-03 00:00:00,1
1121,Power Finance Corporation surges 5% on heavy volumes; hits over 5-year high,2023-01-03 00:00:00,1
1122,PSP Projects hits record high as it emerges L1 bidder for a govt project,2023-01-03 00:00:00,1
1123,"Zomato dips 4% as co-founder, CTO Gunjan Patidar quits company",2023-01-03 00:00:00,-1
1124,"Sensex ends 126 pts higher, Nifty atop 18200; HDFC Life soars 4%, TCS 1%",2023-01-03 00:00:00,1
1125,"Stocks to Watch: Zomato, IRCTC, Maruti Suzuki, RIL, Birlasoft, M&M Fin, ZEE",2023-01-03 00:00:00,1
1126,Fund Pick: Aditya Birla Sun Life Short Term Fund a consistent outperformer,2023-01-02 00:00:00,1
1127,PTC India shareholders approve final dividend of Rs 5.80 per equity share,2023-01-02 00:00:00,1
1128,"Cash trading volume declines in 2022 amid muted returns, shows data",2023-01-02 00:00:00,0
1129,"Markets cheer the new year; Sensex gains 327 points, Nifty ends at 18,197",2023-01-02 00:00:00,0
1130,Oil price spike brings back subsidies but India wins at crude diplomacy,2023-01-02 00:00:00,1
1131,SML Isuzu hits 20% upper circuit as PV sales more-than-doubles in Dec 2022,2023-01-02 00:00:00,1
1132,Jefferies turns 'positive' on Indian metals on easing Covid curbs in China,2023-01-02 00:00:00,1
1133,"NCC soars 10% on order win worth Rs 3,601 crore in December",2023-01-02 00:00:00,1
1134,PSU Bank index rose the most in 2022. Will this trend continue in 2023?,2023-01-02 00:00:00,1
1135,"This SME shipping company's stock is up more than 2,900% over issue price",2023-01-02 00:00:00,1
1136,"Kalpataru Power, JMC hit 52-week highs on fixing record date for merger",2023-01-02 00:00:00,1
1137,Canara Bank hits highest level since February 2018; surges 83% in 6 months,2023-01-02 00:00:00,1
1138,BF Investment zooms 20% as board to consider delisting plan on January 4,2023-01-02 00:00:00,1
1139,"Sensex gains 327 pts in first session of 2023, Nifty nears 18200; RIL up 1%",2023-01-02 00:00:00,1
1140,"Stocks to Watch: TCS, Tata Motors, Maruti, Coal India, JSW Group, RITES",2023-01-02 00:00:00,1
1141,What does 2023 have in store for Indian markets and economy?,2023-01-02 00:00:00,-1
1142,"After a positive year, Sensex witnesses worst December in 10 years",2023-01-02 00:00:00,-1
1143,"Street signs: Mkts see Santa's smile, hotel stocks to gain further, & more",2023-01-02 00:00:00,1
1144,"Play safe, but play to win: From ITC to L&T, best blue-chips for 2023",2023-01-01 00:00:00,1
1145,"China Covid, macro data, global trends to drive markets this week: Analysts",2023-01-01 00:00:00,1
1146,"FPI inflow continues in Dec; equities corner Rs 11,119-cr investment",2023-01-01 00:00:00,1
1147,"Mcap of eight of top-10 firms jumps Rs 1.35 trn; SBI, RIL major winners",2023-01-01 00:00:00,1
1148,"Global headwinds, rate hike concerns to keep investors on guard in 2023",2022-12-31 00:00:00,0
1149,Stock markets maintain winning streak for seventh consecutive year,2022-12-31 00:00:00,1
1150,IEX gets shareholders' nod to buy back shares worth up to Rs 98 crore,2022-12-30 00:00:00,1
1151,Last trading day: Indices end in red owing to fag-end selling amid losses,2022-12-30 00:00:00,-1
1152,"Adani group buys NDTV's promoters' stake at 17% premium, takes control",2022-12-30 00:00:00,1
1153,Dalal Street investors became richer by more than Rs 16.38 trillion in 2022,2022-12-30 00:00:00,-1
1154,"With NSE for years, Ramamurthy now set to take over as BSE chief on Jan 4",2022-12-30 00:00:00,0
1155,Sebi asks exchanges to set up system shielding against broker's tech glitch,2022-12-30 00:00:00,0
1156,"Sebi bans DS Capital Venture, its directors from markets for 3 years",2022-12-30 00:00:00,-1
1157,"Record domestic inflows counter FPI pullout, keep market afloat in 2022",2022-12-30 00:00:00,1
1158,Elin Electronics makes muted market debut; shares settle nearly 8% lower,2022-12-30 00:00:00,0
1159,Multiple growth avenues may give a fillip to Sumitomo Chemical stock,2022-12-30 00:00:00,1
1160,Global stocks ends gloomy year amid soaring inflation while dollar triumphs,2022-12-30 00:00:00,0
1161,Indian Railway Finance Corporation pays Rs 903 crore dividend to govt,2022-12-30 00:00:00,0
1162,RBL Bank jumps 5% to hit new 52-week high; surges 22% in past one week,2022-12-30 00:00:00,1
1163,"Solar Industries hits all-time high, rallies 6% on stable outlook",2022-12-30 00:00:00,1
1164,Elin Electronics makes weak debut; lists 2% below issue price,2022-12-30 00:00:00,-1
1165,Lotus Chocolate hits 5% upper limit as Reliance eyes majority stake,2022-12-30 00:00:00,1
1166,Equity investors turn richer by Rs 16.36 trn in 2022 despite uncertainties,2022-12-30 00:00:00,-1
1167,Craftsman Automation soars 9%; hits record high on acquisition of DR Axion,2022-12-30 00:00:00,1
1168,HG Infra wins NHAI project worth Rs 997 crore; stock surges 8%,2022-12-30 00:00:00,1
1169,"Stocks to Watch: Elin Electronics, Cipla, Eicher Motors, RIL, Banks, Pharma",2022-12-30 00:00:00,1
1170,"Sensex up 4.4% in 2022; ends last trading day 293 pts lower at 60,841",2022-12-30 00:00:00,-1
1171,Debt MF schemes doing well in stress tests: RBI financial stability report,2022-12-30 00:00:00,0
1172,"Indices see-saw on Covid fears, fag-end buying in telecom, banking stocks",2022-12-29 00:00:00,0
1173,Sebi fines DSP group firms Rs 1 lakh for charging TER from AMC books,2022-12-29 00:00:00,-1
1174,"Equity fundraising via QIPs, rights issues slump to lowest since 2016",2022-12-29 00:00:00,-1
1175,"Brokerages pick banks, infra and telecom for 2023 play; IT, metals may drag",2022-12-29 00:00:00,0
1176,NSE cautions investors to stay clear of products offering assured returns,2022-12-29 00:00:00,0
1177,"Defence procurement, pipeline offer strong growth for Bharat Dynamics",2022-12-29 00:00:00,1
1178,"Arvind SmartSpaces hits new high in a weak market, rises 105% in 6 months",2022-12-29 00:00:00,1
1179,Stock of this sugar company has zoomed 100% in less than 3 months,2022-12-29 00:00:00,1
1180,Ashoka Buildcon gains 4% on securing orders worth Rs 755 cr,2022-12-29 00:00:00,1
1181,"Sensex, Nifty set to gain for seventh straight year; smallcaps underperform",2022-12-29 00:00:00,-1
1182,KFin Technologies makes listless debut; slips over 2% from issue price,2022-12-29 00:00:00,-1
1183,Shriram Finance slips 7% as additional 174 mn shares get listed on bourses,2022-12-29 00:00:00,-1
1184,"Global slowdown, Union Budget: 5 factors that will guide markets in 2023",2022-12-29 00:00:00,-1
1185,From SBI to IHCL: 23 stocks brokerages are betting for 2023,2022-12-29 00:00:00,1
1186,"Tech darling that rose 2,500% in 2021 now among India's worst performers",2022-12-29 00:00:00,-1
